inst_31228,app_6907,machine_1975
inst_81843,app_6550,machine_1354
inst_83212,app_1013,machine_5601
inst_52953,app_2485,machine_4380
inst_56555,app_8028,machine_5894
inst_23215,app_7513,machine_411
inst_63966,app_7426,machine_1028
inst_53626,app_7394,machine_762
inst_33081,app_3948,machine_2723
inst_3774,app_3973,machine_3726
inst_26947,app_5706,machine_2143
inst_3277,app_6334,machine_3307
inst_36020,app_9136,machine_1082
inst_29816,app_2485,machine_4595
inst_75251,app_1769,machine_3807
inst_59024,app_6171,machine_5831
inst_81793,app_3015,machine_2642
inst_62737,app_1592,machine_3732
inst_12823,app_9163,machine_2042
inst_98079,app_7495,machine_5942
inst_13179,app_7394,machine_5207
inst_29713,app_2485,machine_523
inst_71655,app_4471,machine_5467
inst_43186,app_6393,machine_2723
inst_8482,app_4847,machine_4628
inst_53248,app_6940,machine_3372
inst_73585,app_8291,machine_1566
inst_90653,app_7889,machine_3372
inst_67263,app_3210,machine_299
inst_24154,app_7369,machine_3566
inst_37503,app_8498,machine_2369
inst_81842,app_4170,machine_3597
inst_55561,app_8343,machine_5920
inst_49306,app_8347,machine_417
inst_80592,app_6597,machine_2442
inst_22055,app_480,machine_4440
inst_17704,app_3494,machine_582
inst_69530,app_6393,machine_5173
inst_97441,app_5689,machine_4846
inst_89569,app_9269,machine_2917
inst_14798,app_7693,machine_2878
inst_85614,app_8931,machine_987
inst_82111,app_4143,machine_3254
inst_43985,app_5781,machine_1949
inst_16226,app_5396,machine_3114
inst_92774,app_3511,machine_5555
inst_94839,app_6568,machine_161
inst_74471,app_4538,machine_2605
inst_2934,app_5379,machine_4829
inst_72144,app_9314,machine_3778
inst_45841,app_3487,machine_4564
inst_52508,app_6421,machine_877
inst_54539,app_6945,machine_1381
inst_83028,app_5871,machine_3458
inst_20259,app_2931,machine_1362
inst_39993,app_4698,machine_1227
inst_51959,app_7640,machine_1497
inst_76924,app_1437,machine_5529
inst_13085,app_1931,machine_5413
inst_33327,app_6152,machine_1973
inst_37808,app_8816,machine_5945
inst_80193,app_1443,machine_1212
inst_56529,app_3370,machine_2074
inst_52363,app_1001,machine_2521
inst_22170,app_3475,machine_351
inst_83718,app_7012,machine_5485
inst_9047,app_3731,machine_4950
inst_30498,app_2152,machine_3608
inst_99164,app_3802,machine_4058
inst_54951,app_6295,machine_5357
inst_48058,app_8897,machine_4088
inst_71908,app_1900,machine_508
inst_8585,app_636,machine_3574
inst_74728,app_2767,machine_5462
inst_75259,app_3588,machine_5903
inst_72055,app_8967,machine_413
inst_68800,app_4264,machine_5462
inst_63327,app_3250,machine_5151
inst_18501,app_9163,machine_5358
inst_52546,app_782,machine_2721
inst_83596,app_8017,machine_1618
inst_94957,app_2197,machine_3417
inst_79370,app_2957,machine_2190
inst_39579,app_3183,machine_4296
inst_51759,app_5016,machine_4607
inst_21719,app_3327,machine_373
inst_89075,app_9052,machine_5131
inst_99682,app_5022,machine_5591
inst_98641,app_3506,machine_4564
inst_32379,app_6531,machine_1582
inst_51330,app_4026,machine_959
inst_25082,app_2813,machine_1825
inst_21589,app_2203,machine_3182
inst_70740,app_9282,machine_4770
inst_45421,app_8046,machine_1424
inst_13614,app_626,machine_1167
inst_73347,app_2342,machine_3108
inst_93646,app_6976,machine_1618
inst_65383,app_1097,machine_491
inst_88007,app_5914,machine_4441
inst_55919,app_1929,machine_5488
inst_30652,app_6605,machine_4119
inst_44246,app_4449,machine_3879
inst_36669,app_1391,machine_908
inst_71382,app_4804,machine_4947
inst_86498,app_3654,machine_4177
inst_64705,app_733,machine_1162
inst_79153,app_1494,machine_5427
inst_18416,app_7394,machine_4803
inst_73854,app_9305,machine_5914
inst_89297,app_2874,machine_1003
inst_64962,app_9165,machine_2920
inst_24186,app_6211,machine_5398
inst_41557,app_2514,machine_5631
inst_2947,app_1437,machine_4104
inst_25537,app_6891,machine_5357
inst_50687,app_4909,machine_5934
inst_4225,app_3512,machine_5059
inst_4431,app_292,machine_1037
inst_77420,app_182,machine_4378
inst_64504,app_618,machine_2240
inst_98125,app_3565,machine_4491
inst_39516,app_8669,machine_3554
inst_88123,app_9034,machine_4519
inst_58906,app_6984,machine_498
inst_21828,app_8554,machine_3249
inst_21330,app_1723,machine_4620
inst_50122,app_2506,machine_2002
inst_47297,app_2088,machine_3818
inst_14851,app_7448,machine_1398
inst_53457,app_5691,machine_886
inst_89497,app_4698,machine_3094
inst_62756,app_3278,machine_3312
inst_4284,app_3105,machine_3640
inst_18705,app_7591,machine_5088
inst_74448,app_7062,machine_4830
inst_4778,app_8884,machine_4868
inst_49042,app_8855,machine_3023
inst_97066,app_4698,machine_5013
inst_86159,app_3654,machine_4833
inst_89673,app_7007,machine_270
inst_91705,app_2023,machine_343
inst_80169,app_4754,machine_1482
inst_66918,app_4646,machine_3597
inst_21861,app_173,machine_58
inst_35519,app_4039,machine_5769
inst_10700,app_1711,machine_676
inst_57465,app_774,machine_946
inst_91191,app_3954,machine_3187
inst_41130,app_4009,machine_3636
inst_88249,app_6393,machine_2802
inst_5210,app_5589,machine_4736
inst_21505,app_5063,machine_3657
inst_44607,app_3346,machine_4890
inst_60294,app_48,machine_3567
inst_7069,app_7408,machine_461
inst_52458,app_946,machine_2394
inst_28891,app_1673,machine_2629
inst_6052,app_5060,machine_254
inst_10676,app_6455,machine_3035
inst_70079,app_1952,machine_3240
inst_72668,app_5295,machine_4201
inst_6386,app_5689,machine_1847
inst_52422,app_1370,machine_4434
inst_78018,app_92,machine_3239
inst_96694,app_4039,machine_4010
inst_45790,app_6794,machine_4501
inst_59672,app_3645,machine_4183
inst_83895,app_1572,machine_2721
inst_11637,app_5607,machine_4580
inst_34229,app_4008,machine_4709
inst_84984,app_3955,machine_1541
inst_10644,app_147,machine_4626
inst_65688,app_7513,machine_5349
inst_36543,app_6437,machine_1798
inst_61073,app_7935,machine_5427
inst_73909,app_3902,machine_1666
inst_87299,app_4568,machine_3797
inst_19793,app_310,machine_89
inst_22922,app_5654,machine_2569
inst_75826,app_6074,machine_957
inst_77202,app_6657,machine_1128
inst_12940,app_857,machine_4894
inst_21662,app_1195,machine_3686
inst_9114,app_3136,machine_4799
inst_30489,app_2089,machine_5760
inst_63257,app_798,machine_5438
inst_21449,app_310,machine_4282
inst_66595,app_5864,machine_2891
inst_48676,app_4175,machine_275
inst_49969,app_5905,machine_5574
inst_78061,app_1905,machine_2444
inst_22476,app_726,machine_4740
inst_9612,app_8014,machine_2699
inst_47376,app_2485,machine_5115
inst_49756,app_793,machine_4167
inst_63080,app_3806,machine_3562
inst_91683,app_275,machine_961
inst_7440,app_4698,machine_2017
inst_70330,app_5889,machine_4351
inst_68822,app_250,machine_2919
inst_56172,app_8904,machine_5768
inst_62360,app_3240,machine_5771
inst_18976,app_2180,machine_2385
inst_97113,app_3994,machine_3464
inst_6472,app_4176,machine_4897
inst_54983,app_7309,machine_3009
inst_39424,app_2485,machine_1565
inst_47413,app_402,machine_4579
inst_13435,app_1778,machine_1642
inst_721,app_2035,machine_5973
inst_90940,app_5469,machine_1411
inst_22973,app_8293,machine_5373
inst_76823,app_327,machine_536
inst_6335,app_8525,machine_4935
inst_63795,app_5820,machine_5910
inst_81154,app_1372,machine_5473
inst_70111,app_3834,machine_5339
inst_13920,app_8725,machine_3912
inst_11907,app_7394,machine_5950
inst_4219,app_2263,machine_5703
inst_21167,app_4897,machine_218
inst_99300,app_8430,machine_2259
inst_23750,app_4193,machine_2767
inst_8578,app_1781,machine_541
inst_77827,app_3087,machine_5992
inst_73547,app_1855,machine_4438
inst_97463,app_7443,machine_2894
inst_5285,app_4718,machine_1201
inst_29894,app_5062,machine_1243
inst_44058,app_2263,machine_4448
inst_72438,app_7341,machine_5123
inst_82147,app_2663,machine_3733
inst_28304,app_4300,machine_4933
inst_67935,app_795,machine_1279
inst_95909,app_3327,machine_3778
inst_17848,app_8554,machine_1545
inst_49612,app_2649,machine_4898
inst_9067,app_4911,machine_4993
inst_52044,app_3250,machine_2226
inst_50239,app_6369,machine_2705
inst_13778,app_2692,machine_1801
inst_11237,app_2486,machine_4064
inst_19101,app_1075,machine_3763
inst_51700,app_8144,machine_4947
inst_3196,app_3011,machine_2670
inst_81229,app_5563,machine_5924
inst_81839,app_4453,machine_5294
inst_70177,app_4353,machine_653
inst_98839,app_1325,machine_2764
inst_49237,app_6455,machine_48
inst_85152,app_1152,machine_891
inst_62364,app_2005,machine_3142
inst_97810,app_6465,machine_2102
inst_42890,app_2767,machine_2394
inst_73401,app_8115,machine_2266
inst_96435,app_7919,machine_600
inst_44095,app_8554,machine_3616
inst_74509,app_3415,machine_1763
inst_95191,app_7370,machine_5059
inst_95713,app_3327,machine_1182
inst_59315,app_3654,machine_5342
inst_44046,app_8216,machine_2764
inst_33810,app_4853,machine_4838
inst_75638,app_3894,machine_23
inst_17952,app_355,machine_5564
inst_24404,app_2309,machine_103
inst_70425,app_3487,machine_4676
inst_34165,app_4649,machine_4107
inst_6929,app_7309,machine_4069
inst_99145,app_3182,machine_810
inst_7570,app_2749,machine_5898
inst_68609,app_4221,machine_4210
inst_49268,app_8767,machine_5032
inst_90850,app_355,machine_4838
inst_22264,app_1009,machine_3822
inst_16868,app_1728,machine_2838
inst_26742,app_1071,machine_4646
inst_70949,app_9044,machine_3993
inst_20894,app_7733,machine_2667
inst_91773,app_1834,machine_4447
inst_39839,app_8014,machine_5990
inst_79297,app_2616,machine_3124
inst_38870,app_3506,machine_3159
inst_3114,app_7882,machine_3766
inst_64173,app_5548,machine_5278
inst_40671,app_453,machine_738
inst_39620,app_701,machine_4416
inst_26129,app_6417,machine_5298
inst_1356,app_7102,machine_4719
inst_83012,app_3942,machine_3035
inst_40075,app_9158,machine_4217
inst_92759,app_464,machine_2954
inst_95229,app_6283,machine_5747
inst_94806,app_2491,machine_1585
inst_38790,app_9269,machine_397
inst_93004,app_1636,machine_3382
inst_55660,app_3283,machine_3420
inst_84,app_1123,machine_5989
inst_92402,app_704,machine_1765
inst_98138,app_1097,machine_2096
inst_97053,app_4825,machine_5168
inst_6075,app_3359,machine_3815
inst_5564,app_8977,machine_1463
inst_91694,app_2849,machine_4861
inst_26036,app_7274,machine_1248
inst_57715,app_3979,machine_3317
inst_16291,app_8855,machine_1179
inst_38828,app_2466,machine_5957
inst_31792,app_3283,machine_1171
inst_65983,app_317,machine_3040
inst_46620,app_5165,machine_4107
inst_50207,app_4998,machine_4427
inst_51569,app_1431,machine_4282
inst_48470,app_3487,machine_5644
inst_2875,app_2940,machine_991
inst_78803,app_6335,machine_5399
inst_53197,app_1106,machine_5013
inst_42779,app_507,machine_1077
inst_32088,app_300,machine_107
inst_43570,app_1177,machine_3686
inst_9455,app_3250,machine_748
inst_40066,app_7505,machine_1984
inst_65173,app_8148,machine_4777
inst_16199,app_2485,machine_2297
inst_17560,app_301,machine_4201
inst_10486,app_7394,machine_5473
inst_46922,app_5429,machine_2560
inst_9009,app_3327,machine_5026
inst_17607,app_7654,machine_3429
inst_23423,app_8465,machine_3005
inst_67359,app_702,machine_5512
inst_10174,app_3370,machine_3065
inst_45742,app_5548,machine_2020
inst_64614,app_4825,machine_805
inst_42582,app_5856,machine_3699
inst_88953,app_6694,machine_2369
inst_70983,app_4479,machine_4416
inst_48402,app_3758,machine_5128
inst_28975,app_8767,machine_3152
inst_32099,app_5731,machine_2010
inst_31610,app_9104,machine_1346
inst_6846,app_1742,machine_4125
inst_69947,app_6381,machine_3135
inst_38558,app_1952,machine_3202
inst_36508,app_2801,machine_5626
inst_3029,app_7055,machine_4394
inst_75591,app_2874,machine_3983
inst_48934,app_1024,machine_5552
inst_94942,app_3456,machine_2769
inst_38493,app_7935,machine_2502
inst_43777,app_2160,machine_4986
inst_59075,app_80,machine_5866
inst_52296,app_7889,machine_1743
inst_38429,app_1572,machine_4353
inst_51500,app_275,machine_1098
inst_93569,app_6306,machine_501
inst_66015,app_1152,machine_348
inst_60511,app_7996,machine_4729
inst_53706,app_1004,machine_1424
inst_54591,app_1721,machine_2486
inst_10058,app_2274,machine_1853
inst_53085,app_4531,machine_771
inst_11051,app_7778,machine_2311
inst_98696,app_9066,machine_3537
inst_57504,app_3321,machine_5620
inst_91957,app_782,machine_4099
inst_77488,app_7025,machine_2152
inst_36646,app_5548,machine_2198
inst_33354,app_3546,machine_499
inst_23450,app_80,machine_1242
inst_46890,app_9269,machine_5989
inst_78926,app_2353,machine_615
inst_32135,app_2861,machine_2725
inst_72451,app_7074,machine_29
inst_55984,app_4825,machine_5786
inst_91738,app_952,machine_317
inst_75868,app_1722,machine_5423
inst_5177,app_3095,machine_1998
inst_77637,app_3048,machine_2738
inst_66952,app_7518,machine_4110
inst_38955,app_4825,machine_5795
inst_20532,app_767,machine_3708
inst_51514,app_8029,machine_5261
inst_72719,app_7430,machine_4444
inst_4285,app_3864,machine_5777
inst_4804,app_6235,machine_1994
inst_34118,app_5165,machine_4951
inst_61627,app_6880,machine_874
inst_37078,app_3574,machine_5752
inst_16798,app_7711,machine_4932
inst_56997,app_1152,machine_3210
inst_28492,app_3864,machine_4428
inst_89176,app_1416,machine_4291
inst_66923,app_2486,machine_4905
inst_86553,app_2536,machine_4174
inst_6930,app_1391,machine_1607
inst_6078,app_1205,machine_5449
inst_34370,app_798,machine_2152
inst_99034,app_1905,machine_5447
inst_56192,app_9143,machine_5563
inst_4892,app_8819,machine_1034
inst_93050,app_1391,machine_3741
inst_57723,app_3634,machine_5386
inst_57576,app_5913,machine_1882
inst_78799,app_4393,machine_2018
inst_58156,app_147,machine_5915
inst_86314,app_3199,machine_783
inst_96483,app_2484,machine_5002
inst_92545,app_6597,machine_1215
inst_72171,app_5856,machine_4249
inst_10074,app_7889,machine_5598
inst_38384,app_275,machine_630
inst_54711,app_6334,machine_1507
inst_11222,app_6394,machine_1998
inst_58335,app_7067,machine_4468
inst_66805,app_456,machine_3249
inst_18736,app_4648,machine_217
inst_92622,app_1046,machine_4266
inst_47836,app_2485,machine_2559
inst_65519,app_3183,machine_5271
inst_67315,app_5283,machine_74
inst_89305,app_7733,machine_4756
inst_67879,app_846,machine_4948
inst_58040,app_3637,machine_493
inst_25358,app_3994,machine_4896
inst_21841,app_7394,machine_4746
inst_13444,app_8907,machine_1424
inst_28253,app_701,machine_3865
inst_70482,app_4023,machine_5402
inst_2830,app_6293,machine_1494
inst_56915,app_8596,machine_2764
inst_82052,app_1391,machine_3022
inst_7455,app_6145,machine_4307
inst_52277,app_9095,machine_4119
inst_87750,app_3130,machine_961
inst_86172,app_6442,machine_1598
inst_88809,app_4393,machine_3485
inst_11803,app_3009,machine_5052
inst_96702,app_4581,machine_1499
inst_90081,app_854,machine_2898
inst_9585,app_1066,machine_4828
inst_96037,app_7823,machine_2367
inst_48595,app_8735,machine_369
inst_48844,app_7624,machine_2493
inst_84536,app_2178,machine_4803
inst_39649,app_3590,machine_3730
inst_64600,app_2485,machine_4909
inst_79818,app_2517,machine_5158
inst_7105,app_6381,machine_3537
inst_6275,app_5224,machine_875
inst_93731,app_7502,machine_3300
inst_43021,app_7874,machine_3121
inst_43169,app_1508,machine_2820
inst_61165,app_3731,machine_4498
inst_46606,app_2486,machine_3649
inst_79553,app_3213,machine_4430
inst_13836,app_791,machine_406
inst_64036,app_3271,machine_5162
inst_86799,app_2751,machine_3938
inst_61938,app_1884,machine_322
inst_51468,app_5555,machine_5167
inst_49441,app_1123,machine_581
inst_13343,app_1152,machine_4564
inst_41044,app_3914,machine_4974
inst_17403,app_1683,machine_975
inst_55195,app_3464,machine_5399
inst_21160,app_2185,machine_2263
inst_1850,app_3147,machine_825
inst_46856,app_1826,machine_5610
inst_66686,app_9095,machine_1677
inst_10923,app_4393,machine_4604
inst_54400,app_2904,machine_4201
inst_46155,app_3321,machine_5184
inst_95263,app_4969,machine_4331
inst_97031,app_143,machine_1251
inst_50056,app_5063,machine_5073
inst_69612,app_3551,machine_5040
inst_3861,app_6123,machine_4007
inst_43067,app_5812,machine_2356
inst_59055,app_4086,machine_70
inst_29576,app_5366,machine_3512
inst_8951,app_8266,machine_5146
inst_76934,app_1328,machine_12
inst_35630,app_3327,machine_1873
inst_24089,app_7001,machine_2292
inst_43797,app_3283,machine_5131
inst_31278,app_7443,machine_3609
inst_17561,app_3636,machine_3102
inst_82830,app_1067,machine_5130
inst_73284,app_6158,machine_2376
inst_54527,app_4495,machine_933
inst_80561,app_887,machine_2123
inst_60440,app_2940,machine_700
inst_70442,app_3480,machine_3047
inst_58284,app_4825,machine_552
inst_16918,app_7486,machine_3106
inst_66831,app_7067,machine_3240
inst_11629,app_7748,machine_4409
inst_13247,app_8386,machine_2065
inst_51119,app_5375,machine_5978
inst_91781,app_5112,machine_2624
inst_14617,app_2942,machine_3477
inst_87060,app_147,machine_4738
inst_22932,app_5768,machine_5389
inst_91671,app_6940,machine_5230
inst_90510,app_2180,machine_2752
inst_48253,app_3359,machine_1479
inst_99298,app_2485,machine_3638
inst_70892,app_3637,machine_2084
inst_38706,app_8698,machine_4968
inst_46954,app_1248,machine_5133
inst_64493,app_6240,machine_1201
inst_48923,app_2984,machine_1509
inst_3651,app_3001,machine_4398
inst_54701,app_3489,machine_3897
inst_5061,app_4379,machine_3322
inst_37363,app_1152,machine_2890
inst_62578,app_3286,machine_3222
inst_15804,app_3048,machine_3386
inst_32288,app_9269,machine_3486
inst_50115,app_3022,machine_4670
inst_11624,app_4354,machine_3358
inst_86866,app_1248,machine_1233
inst_95860,app_1728,machine_1113
inst_34147,app_2874,machine_436
inst_23813,app_1443,machine_3629
inst_73608,app_8157,machine_3753
inst_22449,app_5366,machine_516
inst_82842,app_3327,machine_2168
inst_19021,app_6661,machine_4994
inst_58977,app_3994,machine_5241
inst_10711,app_2616,machine_3562
inst_96927,app_4749,machine_4851
inst_6243,app_82,machine_3464
inst_35051,app_3183,machine_35
inst_66455,app_2264,machine_3708
inst_4742,app_3250,machine_5325
inst_69525,app_3845,machine_646
inst_40041,app_3721,machine_1000
inst_39037,app_7172,machine_1770
inst_94908,app_5490,machine_2919
inst_18257,app_4825,machine_933
inst_63414,app_7075,machine_3105
inst_61349,app_459,machine_4738
